order_id,payment_type,installments,payment_value
order_004277,credit_card,1,1005.3900000000001
order_004278,credit_card,6,489.04
order_004279,credit_card,9,191.8
order_004280,credit_card,4,173.19
order_004281,credit_card,3,411.58000000000004
order_004282,credit_card,1,249.38000000000002
order_004283,credit_card,1,80.46000000000001
order_004284,credit_card,5,319.37
order_004285,boleto,1,268.8
order_004286,credit_card,1,181.81
order_004287,credit_card,1,79.99
order_004288,credit_card,1,50.82
order_004289,credit_card,6,79.63
order_004290,credit_card,3,68.3
order_004291,credit_card,1,345.49
order_004292,credit_card,2,532.33
order_004293,voucher,1,117.23
order_004294,credit_card,1,359.04
order_004295,credit_card,1,220.07
order_004296,credit_card,7,253.73
order_004297,boleto,1,345.43
order_004298,boleto,1,621.1999999999999
order_004299,credit_card,6,333.63
order_004300,boleto,1,53.300000000000004
order_004301,credit_card,1,434.16999999999996
order_004302,boleto,1,227.3
order_004303,credit_card,1,243.28
order_004304,credit_card,5,593.35
order_004305,credit_card,2,143.13
order_004306,boleto,1,58.27
order_004307,credit_card,1,147.99
order_004308,credit_card,5,174.91
order_004309,credit_card,5,277.53999999999996
order_004310,credit_card,1,386.40000000000003
order_004311,boleto,1,725.45
order_004312,credit_card,1,299.55
order_004313,boleto,1,231.63
order_004314,boleto,1,575.29
order_004315,credit_card,2,266.76
order_004316,boleto,1,416.46999999999997
order_004317,credit_card,1,101.93
order_004318,voucher,1,250.83999999999997
order_004319,credit_card,1,42.3
order_004320,credit_card,1,256.89
order_004321,boleto,1,844.21
order_004322,credit_card,1,108.24
order_004323,credit_card,7,112.16999999999999
order_004324,credit_card,1,85.96000000000001
order_004325,boleto,1,644.9999999999999
order_004326,credit_card,7,195.16
order_004327,credit_card,4,159.57000000000002
order_004328,credit_card,1,208.85
order_004329,credit_card,9,184.09999999999997
order_004330,credit_card,2,217.85
order_004331,boleto,1,75.23
order_004332,voucher,1,87.63000000000001
order_004333,credit_card,2,357.35999999999996
order_004334,credit_card,3,245.57000000000002
order_004335,credit_card,5,31.92
order_004336,boleto,1,100.09
order_004337,credit_card,6,397.17999999999995
order_004338,credit_card,1,471.1
order_004339,credit_card,1,50.269999999999996
order_004340,credit_card,10,170.8
order_004341,credit_card,2,49.87
order_004342,credit_card,3,281.65999999999997
order_004343,credit_card,4,41.99
order_004344,credit_card,1,296.22
order_004345,credit_card,2,398.86
order_004346,credit_card,1,383.06
order_004347,credit_card,1,352.08000000000004
order_004348,credit_card,2,288.26
order_004349,credit_card,2,533.4399999999999
order_004350,credit_card,1,450.38
order_004351,credit_card,1,104.3
order_004352,voucher,1,55.89
order_004353,boleto,1,301.96
order_004354,credit_card,6,358.46999999999997
order_004355,boleto,1,67.2
order_004356,credit_card,2,215.23000000000002
order_004357,credit_card,2,228.79000000000002
order_004358,credit_card,1,372.48
order_004359,credit_card,2,431.68
order_004360,credit_card,1,360.51
order_004361,credit_card,4,234.2
order_004362,boleto,1,78.08
order_004363,credit_card,6,523.29
order_004364,voucher,1,104.0
order_004365,credit_card,6,387.8
order_004366,credit_card,1,896.2
order_004367,credit_card,2,57.44
order_004368,credit_card,7,261.5
order_004369,credit_card,1,358.24
order_004370,credit_card,2,342.31
order_004371,credit_card,3,368.90999999999997
order_004372,voucher,1,120.4
order_004373,credit_card,2,327.48
order_004374,credit_card,2,348.07
order_004375,credit_card,2,234.5
order_004376,debit_card,1,180.5
order_004377,credit_card,6,44.599999999999994
order_004378,credit_card,1,673.79
order_004379,credit_card,3,78.42
order_004380,credit_card,3,339.35999999999996
order_004381,credit_card,1,278.17
order_004382,boleto,1,228.37
order_004383,credit_card,1,102.16999999999999
order_004384,credit_card,3,89.41
order_004385,boleto,1,124.25
order_004386,credit_card,7,97.43
order_004387,boleto,1,145.2
order_004388,boleto,1,140.79999999999998
order_004389,credit_card,1,644.72
order_004390,credit_card,6,344.54
order_004391,credit_card,3,153.29000000000002
order_004392,boleto,1,313.98
order_004393,credit_card,1,333.84999999999997
order_004394,boleto,1,496.09000000000003
order_004395,credit_card,3,83.92
order_004396,credit_card,5,510.56
order_004397,credit_card,2,70.47
order_004398,credit_card,3,389.37
order_004399,credit_card,1,316.13
order_004400,credit_card,1,204.14
order_004401,credit_card,2,70.92
order_004402,credit_card,5,85.31
order_004403,credit_card,1,120.44
order_004404,credit_card,6,81.03999999999999
order_004405,credit_card,2,141.31
order_004406,credit_card,5,102.75
order_004407,credit_card,1,27.59
order_004408,boleto,1,139.78
order_004409,credit_card,2,210.71
order_004410,voucher,1,317.06
order_004411,credit_card,1,175.70999999999998
order_004412,credit_card,1,345.38
order_004413,credit_card,10,61.84
order_004414,boleto,1,665.17
order_004415,credit_card,5,179.07
order_004416,credit_card,2,68.36
order_004417,credit_card,4,391.21000000000004
order_004418,credit_card,8,94.71
order_004419,boleto,1,315.57
order_004420,boleto,1,64.75
order_004421,credit_card,2,229.67
order_004422,credit_card,10,297.12
order_004423,credit_card,1,145.32
order_004424,credit_card,7,429.45
order_004425,boleto,1,47.01
order_004426,credit_card,9,359.09
order_004427,voucher,1,89.59
order_004428,credit_card,8,154.32
order_004429,boleto,1,297.89
order_004430,credit_card,1,412.32
order_004431,credit_card,2,183.99
order_004432,boleto,1,263.8
order_004433,credit_card,2,261.23
order_004434,credit_card,10,285.64
order_004435,credit_card,3,447.38
order_004436,credit_card,4,280.05
order_004437,credit_card,1,298.89000000000004
order_004438,credit_card,8,259.87
order_004439,credit_card,2,433.48
order_004440,voucher,1,50.86
order_004441,credit_card,5,444.05
order_004442,credit_card,1,328.87
order_004443,credit_card,1,176.26000000000002
order_004444,credit_card,10,540.9
order_004445,credit_card,1,214.70000000000002
order_004446,credit_card,1,230.51999999999998
order_004447,credit_card,3,72.32000000000001
order_004448,boleto,1,143.65
order_004449,boleto,1,272.71000000000004
order_004450,credit_card,1,441.58
order_004451,credit_card,3,47.16
order_004452,credit_card,1,517.1999999999999
order_004453,credit_card,1,276.56
order_004454,voucher,1,473.41
order_004455,voucher,1,255.42000000000002
order_004456,credit_card,1,712.4000000000001
order_004457,credit_card,2,82.72
order_004458,boleto,1,163.93
order_004459,credit_card,4,512.9
order_004460,credit_card,1,115.19999999999999
order_004461,boleto,1,183.09
order_004462,boleto,1,306.26
order_004463,boleto,1,156.82
order_004464,boleto,1,144.48
order_004465,credit_card,1,352.75
order_004466,credit_card,3,162.61
order_004467,debit_card,1,209.29000000000002
order_004468,credit_card,7,88.13
order_004469,credit_card,2,32.35
order_004470,voucher,1,421.15999999999997
order_004471,voucher,1,173.1
order_004472,credit_card,2,375.52
order_004473,credit_card,3,115.34
order_004474,credit_card,4,172.29
order_004475,boleto,1,55.4
order_004476,boleto,1,1455.17
order_004477,credit_card,6,581.4300000000001
order_004478,credit_card,2,203.54
order_004479,boleto,1,243.92000000000002
order_004480,credit_card,9,318.97
order_004481,credit_card,1,765.0899999999999
order_004482,boleto,1,184.07999999999998
order_004483,credit_card,5,84.3
order_004484,credit_card,1,196.31
order_004485,credit_card,2,183.88
order_004486,boleto,1,372.15999999999997
order_004487,credit_card,6,173.51999999999998
order_004488,credit_card,2,49.06
order_004489,boleto,1,178.72
order_004490,credit_card,1,252.68
order_004491,boleto,1,231.07
order_004492,boleto,1,424.67999999999995
order_004493,credit_card,2,514.95
order_004494,credit_card,2,395.95
order_004495,boleto,1,283.87
order_004496,credit_card,1,409.08000000000004
order_004497,credit_card,5,62.2
order_004498,credit_card,1,298.14
order_004499,credit_card,4,110.4
order_004500,credit_card,1,192.32999999999998
order_004501,credit_card,3,573.54
order_004502,boleto,1,378.25
order_004503,credit_card,10,516.78
order_004504,credit_card,1,49.51
order_004505,boleto,1,404.5
order_004506,boleto,1,312.89
order_004507,credit_card,3,708.13
order_004508,voucher,1,306.21000000000004
order_004509,credit_card,5,434.18
order_004510,credit_card,6,712.65
order_004511,credit_card,4,422.14
order_004512,boleto,1,74.02
order_004513,credit_card,5,378.34000000000003
order_004514,debit_card,1,168.18
order_004515,credit_card,1,433.21
order_004516,credit_card,3,105.83
order_004517,credit_card,1,404.32
order_004518,boleto,1,61.01
order_004519,credit_card,3,661.26
order_004520,credit_card,1,347.41999999999996
order_004521,debit_card,1,78.04
order_004522,credit_card,1,218.6
order_004523,voucher,1,348.78
order_004524,credit_card,7,240.0
order_004525,boleto,1,194.76999999999998
order_004526,boleto,1,80.95
order_004527,credit_card,2,411.89
order_004528,voucher,1,191.37
order_004529,boleto,1,396.99
order_004530,credit_card,1,312.58
order_004531,boleto,1,206.75
order_004532,boleto,1,243.60999999999999
order_004533,credit_card,1,268.61
order_004534,credit_card,2,173.39999999999998
order_004535,credit_card,3,129.39000000000001
order_004536,credit_card,1,473.67
order_004537,credit_card,6,435.89
order_004538,credit_card,6,342.58000000000004
order_004539,boleto,1,231.95
order_004540,boleto,1,113.33
order_004541,credit_card,5,58.78
order_004542,credit_card,2,204.27999999999997
order_004543,credit_card,7,86.01
order_004544,credit_card,7,196.96
order_004545,credit_card,5,54.11
order_004546,voucher,1,149.94
order_004547,boleto,1,248.17
order_004548,credit_card,2,61.04
order_004549,credit_card,2,86.52
order_004550,credit_card,2,46.5
order_004551,credit_card,7,42.27
order_004552,credit_card,3,265.05
order_004553,credit_card,9,335.02
order_004554,credit_card,8,205.6
order_004555,credit_card,2,181.24
order_004556,credit_card,2,470.45
order_004557,voucher,1,80.07
order_004558,boleto,1,508.53999999999996
order_004559,credit_card,6,194.72
order_004560,credit_card,1,342.57
order_004561,credit_card,1,296.96000000000004
order_004562,credit_card,7,210.88
order_004563,credit_card,5,255.39000000000001
order_004564,boleto,1,458.0
order_004565,credit_card,1,749.5899999999999
order_004566,credit_card,1,260.6
order_004567,credit_card,7,398.93
order_004568,credit_card,2,777.6999999999999
order_004569,boleto,1,591.72
order_004570,credit_card,9,700.81
order_004571,credit_card,8,98.83
order_004572,boleto,1,539.9
order_004573,credit_card,3,507.87
order_004574,credit_card,2,156.66
order_004575,credit_card,1,114.26
order_004576,credit_card,2,106.15
order_004577,boleto,1,85.06
order_004578,boleto,1,514.0899999999999
order_004579,credit_card,8,184.62
order_004580,credit_card,6,154.98000000000002
order_004581,credit_card,3,161.49
order_004582,credit_card,2,210.67
order_004583,credit_card,1,121.63
order_004584,credit_card,3,253.51
order_004585,boleto,1,462.17
order_004586,credit_card,2,555.58
order_004587,credit_card,1,189.67
order_004588,credit_card,3,284.32
order_004589,credit_card,4,50.46
order_004590,credit_card,1,182.66
order_004591,credit_card,1,196.92
order_004592,boleto,1,192.4
order_004593,credit_card,3,479.17999999999995
order_004594,boleto,1,235.95000000000002
order_004595,credit_card,1,179.72
order_004596,boleto,1,198.69
order_004597,credit_card,5,137.78
order_004598,credit_card,1,55.08
order_004599,credit_card,7,107.91999999999999
order_004600,credit_card,5,242.74
order_004601,credit_card,1,164.52
order_004602,credit_card,4,130.49
order_004603,credit_card,10,555.1
order_004604,credit_card,6,85.75
order_004605,credit_card,1,377.18
order_004606,credit_card,1,297.03
order_004607,credit_card,1,384.08000000000004
order_004608,boleto,1,359.39000000000004
order_004609,voucher,1,388.32
order_004610,credit_card,6,97.58
order_004611,credit_card,1,94.84
order_004612,credit_card,1,152.26999999999998
order_004613,credit_card,1,251.01999999999998
order_004614,credit_card,6,112.55999999999999
order_004615,credit_card,1,409.37
order_004616,credit_card,4,424.20000000000005
order_004617,credit_card,1,283.29
order_004618,credit_card,1,390.21000000000004
order_004619,credit_card,6,426.45
order_004620,credit_card,4,72.14
order_004621,credit_card,1,314.83000000000004
order_004622,credit_card,1,409.58000000000004
order_004623,credit_card,2,861.54
order_004624,voucher,1,91.86
order_004625,voucher,1,38.6
order_004626,credit_card,1,172.33
order_004627,credit_card,1,1051.96
order_004628,credit_card,6,402.88
order_004629,voucher,1,139.81
order_004630,voucher,1,54.52
order_004631,credit_card,2,369.76
order_004632,boleto,1,465.35
order_004633,credit_card,1,179.87
order_004634,credit_card,2,162.91
order_004635,credit_card,1,466.16
order_004636,debit_card,1,374.36
order_004637,boleto,1,64.52000000000001
order_004638,credit_card,4,233.96999999999997
order_004639,boleto,1,541.81
order_004640,boleto,1,86.66
order_004641,credit_card,8,30.44
order_004642,boleto,1,614.12
order_004643,credit_card,5,116.42
order_004644,credit_card,1,569.47
order_004645,credit_card,1,445.31
order_004646,credit_card,1,142.24
order_004647,debit_card,1,105.79
order_004648,credit_card,1,389.30000000000007
order_004649,credit_card,2,618.0600000000001
order_004650,credit_card,1,683.1700000000001
order_004651,boleto,1,236.57
order_004652,voucher,1,177.98000000000002
order_004653,credit_card,3,164.96
order_004654,boleto,1,304.87
order_004655,boleto,1,90.41
order_004656,boleto,1,105.37
order_004657,credit_card,2,242.04
order_004658,voucher,1,34.239999999999995
order_004659,credit_card,3,101.69
order_004660,credit_card,3,67.84
order_004661,boleto,1,258.4
order_004662,credit_card,6,162.35999999999999
order_004663,credit_card,1,44.68
order_004664,credit_card,1,108.16
order_004665,credit_card,8,88.83
order_004666,credit_card,1,58.38
order_004667,credit_card,6,167.65
order_004668,boleto,1,29.91
order_004669,credit_card,3,614.77
order_004670,credit_card,4,514.34
order_004671,credit_card,1,58.81
order_004672,credit_card,7,292.98
order_004673,credit_card,1,159.16
order_004674,credit_card,4,83.63000000000001
order_004675,credit_card,1,227.25
order_004676,credit_card,1,125.03
order_004677,credit_card,1,97.93
order_004678,credit_card,1,381.14
order_004679,credit_card,2,678.48
order_004680,credit_card,1,210.17
order_004681,credit_card,2,180.76
order_004682,credit_card,8,97.19
order_004683,credit_card,2,308.6
order_004684,credit_card,1,124.62
order_004685,credit_card,1,194.58
order_004686,credit_card,5,50.57
order_004687,credit_card,2,263.01
order_004688,credit_card,3,138.04
order_004689,credit_card,4,76.71000000000001
order_004690,credit_card,1,347.54
order_004691,credit_card,2,118.38
order_004692,boleto,1,72.59
order_004693,credit_card,2,44.06
order_004694,credit_card,1,447.64
order_004695,credit_card,1,655.31
order_004696,credit_card,1,82.82
order_004697,credit_card,4,60.22
order_004698,boleto,1,526.03
order_004699,credit_card,3,139.34
order_004700,debit_card,1,340.11
order_004701,credit_card,2,687.04
order_004702,credit_card,3,356.63
order_004703,credit_card,2,164.71
order_004704,credit_card,2,120.61
order_004705,boleto,1,363.37
order_004706,boleto,1,729.9200000000001
order_004707,boleto,1,51.86
order_004708,credit_card,1,166.74
order_004709,credit_card,2,57.83
order_004710,credit_card,1,389.51
order_004711,credit_card,1,410.89
order_004712,credit_card,1,74.83
order_004713,credit_card,1,69.17999999999999
order_004714,credit_card,3,149.3
order_004715,debit_card,1,277.8
order_004716,credit_card,1,122.24
order_004717,credit_card,1,149.84
order_004718,credit_card,3,306.9
order_004719,credit_card,3,303.72
order_004720,credit_card,3,197.45000000000002
