order_id,review_score
order_004998,3
order_004999,5
order_005000,5
order_005001,4
order_005002,4
order_005003,5
order_005004,4
order_005005,5
order_005006,4
order_005007,4
order_005008,2
order_005009,4
order_005010,4
order_005011,4
order_005012,5
order_005013,5
order_005014,4
order_005015,2
order_005016,4
order_005017,5
order_005018,3
order_005019,2
order_005020,4
order_005021,5
order_005022,4
order_005023,5
order_005024,4
order_005025,4
order_005026,5
order_005027,4
order_005028,5
order_005029,2
order_005030,5
order_005031,3
order_005032,5
order_005033,3
order_005034,3
order_005035,4
order_005036,4
order_005037,4
order_005038,2
order_005039,4
order_005040,4
order_005041,4
order_005042,4
order_005043,4
order_005044,5
order_005045,1
order_005046,5
order_005047,5
order_005048,4
order_005049,4
order_005050,4
order_005051,3
order_005052,3
order_005053,5
order_005054,5
order_005055,5
order_005056,4
order_005057,4
order_005058,3
order_005059,3
order_005060,5
order_005061,4
order_005062,4
order_005063,5
order_005064,5
order_005065,4
order_005066,4
order_005067,3
order_005068,4
order_005069,4
order_005070,5
order_005071,5
order_005072,5
order_005073,5
order_005074,4
order_005075,3
order_005076,5
order_005077,5
order_005078,4
order_005079,4
order_005080,4
order_005081,5
order_005082,5
order_005083,4
order_005084,4
order_005085,5
order_005086,1
order_005087,4
order_005088,4
order_005089,4
order_005090,5
order_005091,5
order_005092,4
order_005093,5
order_005094,4
order_005095,3
order_005096,5
order_005097,5
order_005098,4
order_005099,1
order_005100,4
order_005101,5
order_005102,4
order_005103,3
order_005104,4
order_005105,4
order_005106,4
order_005107,4
order_005108,4
order_005109,4
order_005110,4
order_005111,4
order_005112,5
order_005113,4
order_005114,2
order_005115,4
order_005116,4
order_005117,4
order_005118,4
order_005119,4
order_005120,5
order_005121,3
order_005122,5
order_005123,5
order_005124,5
order_005125,4
order_005126,5
order_005127,2
order_005128,4
order_005129,3
order_005130,5
order_005131,5
order_005132,5
order_005133,4
order_005134,5
order_005135,4
order_005136,2
order_005137,3
order_005138,5
order_005139,4
order_005140,3
order_005141,3
order_005142,4
order_005143,5
order_005144,4
order_005145,1
order_005146,2
order_005147,3
order_005148,4
order_005149,4
order_005150,4
order_005151,4
order_005152,5
order_005153,3
order_005154,4
order_005155,4
order_005156,3
order_005157,5
order_005158,5
order_005159,5
order_005160,3
order_005161,3
order_005162,3
order_005163,3
order_005164,2
order_005165,5
order_005166,5
order_005167,5
order_005168,1
order_005169,4
order_005170,4
order_005171,4
order_005172,5
order_005173,5
order_005174,4
order_005175,4
order_005176,5
order_005177,3
order_005178,4
order_005179,4
order_005180,5
order_005181,2
order_005182,4
order_005183,5
order_005184,3
order_005185,3
order_005186,4
order_005187,5
order_005188,5
order_005189,4
order_005190,5
order_005191,5
order_005192,4
order_005193,4
order_005194,4
order_005195,4
order_005196,5
order_005197,4
order_005198,5
order_005199,4
order_005200,5
order_005201,3
order_005202,5
order_005203,3
order_005204,3
order_005205,5
order_005206,4
order_005207,3
order_005208,3
order_005209,4
order_005210,3
order_005211,4
order_005212,4
order_005213,5
order_005214,4
order_005215,3
order_005216,5
order_005217,3
order_005218,4
order_005219,4
order_005220,4
order_005221,5
order_005222,5
order_005223,2
order_005224,5
order_005225,5
order_005226,4
order_005227,3
order_005228,5
order_005229,4
order_005230,5
order_005231,3
order_005232,5
order_005233,5
order_005234,5
order_005235,2
order_005236,4
order_005237,4
order_005238,5
order_005239,5
order_005240,5
order_005241,4
order_005242,3
order_005243,5
order_005244,5
order_005245,4
order_005246,3
order_005247,4
order_005248,5
order_005249,4
order_005250,5
order_005251,4
order_005252,4
order_005253,4
order_005254,4
order_005255,5
order_005256,5
order_005257,4
order_005258,3
order_005259,4
order_005260,4
order_005261,4
order_005262,4
order_005263,5
order_005264,3
order_005265,4
order_005266,4
order_005267,4
order_005268,5
order_005269,5
order_005270,5
order_005271,5
order_005272,4
order_005273,1
order_005274,4
order_005275,4
order_005276,4
order_005277,4
order_005278,5
order_005279,4
order_005280,4
order_005281,5
order_005282,2
order_005283,4
order_005284,4
order_005285,4
order_005286,5
order_005287,4
order_005288,5
order_005289,1
order_005290,5
order_005291,4
order_005292,4
order_005293,4
order_005294,5
order_005295,5
order_005296,5
order_005297,5
order_005298,3
order_005299,2
order_005300,4
order_005301,5
order_005302,4
order_005303,4
order_005304,4
order_005305,3
order_005306,3
order_005307,4
order_005308,5
order_005309,4
order_005310,5
order_005311,5
order_005312,5
order_005313,3
order_005314,4
order_005315,5
order_005316,5
order_005317,4
order_005318,4
order_005319,3
order_005320,4
order_005321,5
order_005322,5
order_005323,5
order_005324,5
order_005325,3
order_005326,4
order_005327,4
order_005328,4
order_005329,4
order_005330,4
order_005331,5
order_005332,4
order_005333,1
order_005334,5
order_005335,5
order_005336,4
order_005337,4
order_005338,5
order_005339,3
order_005340,4
order_005341,5
order_005342,4
order_005343,5
order_005344,5
order_005345,5
order_005346,3
order_005347,4
order_005348,4
order_005349,5
order_005350,4
order_005351,5
order_005352,5
order_005353,3
order_005354,5
order_005355,4
order_005356,3
order_005357,3
order_005358,3
order_005359,4
order_005360,5
order_005361,3
order_005362,2
order_005363,5
order_005364,4
order_005365,3
order_005366,4
order_005367,4
order_005368,5
order_005369,4
order_005370,1
order_005371,5
order_005372,3
order_005373,3
order_005374,5
order_005375,4
order_005376,3
order_005377,5
order_005378,3
order_005379,3
order_005380,5
order_005381,4
order_005382,3
order_005383,3
order_005384,5
order_005385,4
order_005386,4
order_005387,4
order_005388,5
order_005389,3
order_005390,3
order_005391,5
order_005392,4
order_005393,3
order_005394,3
order_005395,5
order_005396,4
order_005397,3
order_005398,3
order_005399,3
order_005400,5
order_005401,5
order_005402,5
order_005403,4
order_005404,5
order_005405,4
order_005406,3
order_005407,4
order_005408,3
order_005409,4
order_005410,5
order_005411,4
order_005412,5
order_005413,4
order_005414,5
order_005415,5
order_005416,4
order_005417,5
order_005418,4
order_005419,5
order_005420,4
order_005421,4
order_005422,5
order_005423,4
order_005424,2
order_005425,4
order_005426,5
order_005427,5
order_005428,5
order_005429,3
order_005430,4
order_005431,3
order_005432,3
order_005433,5
order_005434,5
order_005435,5
order_005436,5
order_005437,4
order_005438,4
order_005439,4
order_005440,5
order_005441,4
order_005442,5
order_005443,4
order_005444,4
order_005445,3
order_005446,5
order_005447,5
order_005448,5
order_005449,4
order_005450,4
order_005451,5
order_005452,4
order_005453,3
order_005454,3
order_005455,5
order_005456,4
order_005457,5
order_005458,5
order_005459,4
order_005460,4
order_005461,5
order_005462,3
order_005463,4
order_005464,5
order_005465,5
order_005466,5
order_005467,5
order_005468,5
order_005469,4
order_005470,4
order_005471,3
order_005472,5
order_005473,4
order_005474,4
order_005475,4
order_005476,5
order_005477,5
order_005478,4
order_005479,4
order_005480,3
order_005481,4
order_005482,5
order_005483,4
order_005484,5
order_005485,5
order_005486,4
order_005487,5
order_005488,4
order_005489,3
order_005490,3
order_005491,4
order_005492,5
order_005493,5
order_005494,3
order_005495,4
order_005496,2
order_005497,3
order_005498,5
order_005499,3
order_005500,4
order_005501,4
order_005502,4
order_005503,4
order_005504,3
order_005505,3
order_005506,4
order_005507,3
order_005508,5
order_005509,5
order_005510,4
order_005511,5
order_005512,5
order_005513,4
order_005514,3
order_005515,5
order_005516,5
order_005517,5
order_005518,3
order_005519,5
order_005520,4
order_005521,4
order_005522,5
order_005523,3
order_005524,3
order_005525,5
order_005526,4
order_005527,5
order_005528,4
order_005529,5
order_005530,4
order_005531,5
order_005532,5
order_005533,4
order_005534,4
order_005535,2
order_005536,4
order_005537,3
order_005538,5
order_005539,3
order_005540,5
order_005541,4
order_005542,4
order_005543,4
order_005544,4
order_005545,5
order_005546,4
order_005547,5
order_005548,4
order_005549,4
order_005550,3
order_005551,3
order_005552,4
order_005553,5
order_005554,4
order_005555,4
order_005556,3
order_005557,5
order_005558,4
order_005559,4
order_005560,5
order_005561,1
order_005562,5
order_005563,5
order_005564,3
order_005565,4
order_005566,5
order_005567,4
order_005568,5
order_005569,4
order_005570,5
order_005571,5
order_005572,1
order_005573,4
order_005574,4
order_005575,5
order_005576,4
order_005577,4
order_005578,5
order_005579,3
order_005580,3
order_005581,4
order_005582,5
order_005583,5
order_005584,4
order_005585,5
order_005586,5
order_005587,5
order_005588,4
order_005589,4
order_005590,2
order_005591,4
order_005592,4
order_005593,5
order_005594,4
order_005595,4
order_005596,4
order_005597,5
order_005598,5
order_005599,3
order_005600,4
order_005601,5
order_005602,4
order_005603,3
order_005604,4
order_005605,2
order_005606,5
order_005607,5
order_005608,4
order_005609,4
order_005610,3
order_005611,4
order_005612,3
order_005613,4
order_005614,4
order_005615,4
order_005616,4
order_005617,4
order_005618,5
order_005619,5
order_005620,5
order_005621,4
order_005622,4
order_005623,4
order_005624,3
order_005625,5
order_005626,3
order_005627,5
order_005628,5
order_005629,5
order_005630,3
order_005631,4
order_005632,5
order_005633,4
order_005634,4
order_005635,3
order_005636,4
order_005637,4
order_005638,5
order_005639,3
order_005640,5
order_005641,4
order_005642,5
order_005643,4
order_005644,5
order_005645,4
order_005646,4
order_005647,3
order_005648,5
order_005649,4
order_005650,4
order_005651,3
order_005652,4
order_005653,5
order_005654,5
order_005655,5
order_005656,4
order_005657,5
order_005658,4
order_005659,3
order_005660,5
order_005661,4
order_005662,5
order_005663,1
order_005664,4
order_005665,4
order_005666,4
order_005667,4
order_005668,4
order_005669,5
order_005670,4
order_005671,3
order_005672,4
order_005673,4
order_005674,3
order_005675,5
order_005676,5
order_005677,4
order_005678,4
order_005679,4
order_005680,5
order_005681,3
order_005682,4
order_005683,3
order_005684,4
order_005685,5
order_005686,5
order_005687,3
order_005688,3
order_005689,5
order_005690,5
order_005691,5
order_005692,4
order_005693,4
order_005694,3
order_005695,5
order_005696,5
order_005697,4
order_005698,4
order_005699,5
order_005700,4
order_005701,4
order_005702,5
order_005703,3
order_005704,3
order_005705,4
order_005706,4
order_005707,4
order_005708,2
order_005709,4
order_005710,3
order_005711,5
order_005712,4
order_005713,4
order_005714,5
order_005715,4
order_005716,5
order_005717,5
order_005718,3
order_005719,4
order_005720,3
order_005721,4
order_005722,4
order_005723,5
order_005724,5
order_005725,5
order_005726,2
order_005727,4
order_005728,3
order_005729,4
order_005730,5
order_005731,3
order_005732,3
order_005733,3
order_005734,5
order_005735,5
order_005736,3
order_005737,3
order_005738,4
order_005739,4
order_005740,5
order_005741,4
order_005742,1
order_005743,5
order_005744,4
order_005745,4
order_005746,5
order_005747,4
order_005748,5
order_005749,3
order_005750,4
order_005751,5
order_005752,3
order_005753,4
order_005754,5
order_005755,4
order_005756,3
order_005757,3
order_005758,4
order_005759,4
order_005760,5
order_005761,3
order_005762,4
order_005763,5
order_005764,5
order_005765,5
order_005766,5
order_005767,4
order_005768,4
order_005769,4
order_005770,3
order_005771,3
order_005772,3
order_005773,2
order_005774,5
order_005775,4
order_005776,4
order_005777,4
order_005778,4
order_005779,4
order_005780,5
order_005781,4
order_005782,5
order_005783,5
order_005784,4
order_005785,5
order_005786,5
order_005787,5
order_005788,4
order_005789,4
order_005790,5
order_005791,4
order_005792,4
order_005793,3
order_005794,5
order_005795,2
order_005796,4
order_005797,4
order_005798,4
order_005799,4
order_005800,5
order_005801,4
order_005802,4
order_005803,4
order_005804,5
order_005805,3
order_005806,4
order_005807,4
order_005808,2
order_005809,5
order_005810,4
order_005811,3
order_005812,5
order_005813,4
order_005814,5
order_005815,4
order_005816,3
order_005817,5
order_005818,4
order_005819,5
order_005820,4
order_005821,3
order_005822,5
order_005823,5
order_005824,5
order_005825,5
order_005826,5
order_005827,1
order_005828,4
order_005829,4
order_005830,4
order_005831,5
order_005832,2
order_005833,4
order_005834,4
order_005835,5
order_005836,5
order_005837,2
order_005838,4
order_005839,3
order_005840,5
order_005841,3
order_005842,4
order_005843,5
order_005844,3
order_005845,2
order_005846,5
order_005847,5
order_005848,5
order_005849,5
order_005850,5
order_005851,4
order_005852,4
order_005853,5
order_005854,3
order_005855,4
order_005856,4
order_005857,4
order_005858,4
order_005859,4
order_005860,4
order_005861,4
order_005862,3
order_005863,4
order_005864,3
order_005865,4
order_005866,4
order_005867,4
order_005868,3
order_005869,5
order_005870,5
order_005871,4
order_005872,4
order_005873,4
order_005874,4
order_005875,4
order_005876,4
order_005877,3
order_005878,5
order_005879,4
order_005880,4
order_005881,5
order_005882,5
order_005883,5
order_005884,5
order_005885,3
order_005886,4
order_005887,4
order_005888,4
order_005889,5
order_005890,4
order_005891,4
order_005892,5
order_005893,4
order_005894,3
order_005895,4
order_005896,4
order_005897,3
order_005898,3
order_005899,5
order_005900,3
order_005901,4
order_005902,5
order_005903,5
order_005904,4
order_005905,4
order_005906,4
order_005907,5
order_005908,5
order_005909,3
order_005910,4
order_005911,3
order_005912,5
order_005913,5
order_005914,5
order_005915,2
order_005916,5
order_005917,4
order_005918,5
order_005919,5
order_005920,5
order_005921,1
order_005922,3
order_005923,4
order_005924,3
order_005925,4
order_005926,5
order_005927,1
order_005928,5
order_005929,5
order_005930,5
order_005931,3
order_005932,5
order_005933,4
order_005934,5
order_005935,5
order_005936,5
order_005937,5
order_005938,4
order_005939,3
order_005940,4
order_005941,5
order_005942,4
order_005943,5
order_005944,4
order_005945,5
order_005946,2
order_005947,5
order_005948,3
order_005949,3
order_005950,5
order_005951,3
order_005952,5
order_005953,4
order_005954,4
order_005955,5
order_005956,4
order_005957,3
order_005958,4
order_005959,4
order_005960,4
order_005961,5
order_005962,5
order_005963,5
order_005964,4
order_005965,4
order_005966,5
order_005967,3
order_005968,4
order_005969,5
order_005970,3
order_005971,3
order_005972,4
order_005973,4
order_005974,2
order_005975,4
order_005976,4
order_005977,5
order_005978,1
order_005979,1
order_005980,3
order_005981,4
order_005982,5
order_005983,4
order_005984,3
order_005985,4
order_005986,5
order_005987,5
order_005988,4
order_005989,5
order_005990,5
order_005991,5
order_005992,4
order_005993,4
order_005994,3
order_005995,5
order_005996,5
order_005997,4
order_005998,5
order_005999,5
