order_id,customer_id,customer_state,order_status,order_purchase_timestamp,order_delivered_date,order_estimated_delivery_date,delivery_days,estimated_delivery_days,delivery_delta,review_score
order_003278,cust_001205,RS,delivered,2018-05-15 14:32:00,2018-05-30 14:32:00,2018-05-28 14:32:00,15.0,13,2.0,4
order_003279,cust_002642,SP,delivered,2017-05-15 22:36:00,2017-05-22 22:36:00,2017-05-25 22:36:00,7.0,10,-3.0,4
order_003280,cust_006373,PR,delivered,2017-09-17 14:35:00,2017-10-06 14:35:00,2017-09-30 14:35:00,19.0,13,6.0,3
order_003281,cust_003355,BA,delivered,2018-09-12 18:27:00,2018-09-20 18:27:00,2018-09-25 18:27:00,8.0,13,-5.0,5
order_003282,cust_002164,RS,delivered,2018-02-03 09:22:00,2018-02-04 09:22:00,2018-02-16 09:22:00,1.0,13,-12.0,4
order_003283,cust_000099,MG,delivered,2018-06-15 01:04:00,2018-06-17 01:04:00,2018-06-25 01:04:00,2.0,10,-8.0,5
order_003284,cust_000599,SC,delivered,2017-07-14 17:54:00,2017-07-22 17:54:00,2017-07-27 17:54:00,8.0,13,-5.0,4
order_003285,cust_009051,SC,delivered,2017-05-24 05:41:00,2017-06-08 05:41:00,2017-06-06 05:41:00,15.0,13,2.0,5
order_003286,cust_001011,MG,shipped,2018-06-06 14:22:00,2018-06-13 14:22:00,2018-06-16 14:22:00,7.0,10,-3.0,5
order_003287,cust_006438,SP,shipped,2018-04-09 08:12:00,2018-04-19 08:12:00,2018-04-19 08:12:00,10.0,10,0.0,4
order_003288,cust_005842,SP,delivered,2018-04-06 17:24:00,2018-04-14 17:24:00,2018-04-16 17:24:00,8.0,10,-2.0,5
order_003289,cust_007180,SP,processing,2017-12-29 06:01:00,2018-01-08 06:01:00,2018-01-08 06:01:00,10.0,10,0.0,5
order_003290,cust_007742,SP,delivered,2018-01-05 15:57:00,2018-01-09 15:57:00,2018-01-15 15:57:00,4.0,10,-6.0,5
order_003291,cust_000036,SP,delivered,2018-05-09 01:35:00,2018-05-11 01:35:00,2018-05-19 01:35:00,2.0,10,-8.0,5
order_003292,cust_003910,MS,delivered,2017-07-19 01:48:00,2017-08-03 01:48:00,2017-08-07 01:48:00,15.0,19,-4.0,4
order_003293,cust_009368,RJ,delivered,2017-09-26 05:09:00,2017-10-07 05:09:00,2017-10-06 05:09:00,11.0,10,1.0,5
order_003294,cust_005820,RJ,shipped,2018-07-24 13:26:00,2018-07-30 13:26:00,2018-08-03 13:26:00,6.0,10,-4.0,5
order_003295,cust_001376,RJ,delivered,2017-08-21 14:20:00,2017-08-25 14:20:00,2017-08-31 14:20:00,4.0,10,-6.0,5
order_003296,cust_000922,RS,delivered,2017-12-26 11:50:00,2018-01-05 11:50:00,2018-01-08 11:50:00,10.0,13,-3.0,5
order_003297,cust_004659,RS,delivered,2018-04-19 10:32:00,2018-04-26 10:32:00,2018-05-02 10:32:00,7.0,13,-6.0,5
order_003298,cust_008371,SP,delivered,2018-09-29 07:21:00,2018-10-10 07:21:00,2018-10-09 07:21:00,11.0,10,1.0,3
order_003299,cust_000725,CE,delivered,2017-11-13 05:43:00,2017-11-28 05:43:00,2017-12-02 05:43:00,15.0,19,-4.0,4
order_003300,cust_001040,ES,delivered,2017-11-10 19:47:00,2017-11-26 19:47:00,2017-11-23 19:47:00,16.0,13,3.0,5
order_003301,cust_006269,RJ,delivered,2018-07-08 17:43:00,2018-07-17 17:43:00,2018-07-18 17:43:00,9.0,10,-1.0,4
order_003302,cust_000081,RS,delivered,2018-06-18 19:01:00,2018-06-24 19:01:00,2018-07-01 19:01:00,6.0,13,-7.0,4
order_003303,cust_005735,SP,delivered,2018-05-06 06:30:00,2018-05-08 06:30:00,2018-05-16 06:30:00,2.0,10,-8.0,4
order_003304,cust_001205,RS,delivered,2017-11-22 08:17:00,2017-11-23 08:17:00,2017-12-05 08:17:00,1.0,13,-12.0,5
order_003305,cust_006673,BA,delivered,2017-09-03 08:56:00,2017-09-14 08:56:00,2017-09-16 08:56:00,11.0,13,-2.0,5
order_003306,cust_001546,RS,delivered,2018-02-16 07:32:00,2018-02-24 07:32:00,2018-03-01 07:32:00,8.0,13,-5.0,5
order_003307,cust_006142,SP,delivered,2018-07-27 04:47:00,2018-08-01 04:47:00,2018-08-06 04:47:00,5.0,10,-5.0,5
order_003308,cust_003108,MA,canceled,2018-07-31 13:57:00,2018-08-12 13:57:00,2018-08-19 13:57:00,12.0,19,-7.0,1
order_003309,cust_008322,SP,delivered,2017-01-22 12:10:00,2017-01-28 12:10:00,2017-02-01 12:10:00,6.0,10,-4.0,5
order_003310,cust_003446,RJ,shipped,2017-11-11 19:22:00,2017-11-12 19:22:00,2017-11-21 19:22:00,1.0,10,-9.0,4
order_003311,cust_002288,SP,delivered,2017-11-23 12:26:00,2017-12-05 12:26:00,2017-12-03 12:26:00,12.0,10,2.0,4
order_003312,cust_005856,ES,delivered,2018-09-18 14:29:00,2018-09-27 14:29:00,2018-10-01 14:29:00,9.0,13,-4.0,5
order_003313,cust_002381,SP,delivered,2018-04-04 23:57:00,2018-04-06 23:57:00,2018-04-14 23:57:00,2.0,10,-8.0,3
order_003314,cust_008239,BA,delivered,2017-11-03 15:44:00,2017-11-17 15:44:00,2017-11-16 15:44:00,14.0,13,1.0,5
order_003315,cust_008063,SP,delivered,2016-11-06 07:17:00,2016-11-11 07:17:00,2016-11-16 07:17:00,5.0,10,-5.0,4
order_003316,cust_002273,MG,delivered,2018-01-07 18:57:00,2018-01-08 18:57:00,2018-01-17 18:57:00,1.0,10,-9.0,4
order_003317,cust_008654,SP,delivered,2016-12-31 14:41:00,2017-01-21 14:41:00,2017-01-10 14:41:00,21.0,10,11.0,1
order_003318,cust_005193,SC,delivered,2018-07-04 22:35:00,2018-07-18 22:35:00,2018-07-17 22:35:00,14.0,13,1.0,3
order_003319,cust_004079,SP,delivered,2018-05-18 05:07:00,2018-06-02 05:07:00,2018-05-28 05:07:00,15.0,10,5.0,4
order_003320,cust_002364,SP,delivered,2017-11-21 23:38:00,2017-11-23 23:38:00,2017-12-01 23:38:00,2.0,10,-8.0,3
order_003321,cust_002168,BA,delivered,2017-11-11 11:17:00,2017-11-25 11:17:00,2017-11-24 11:17:00,14.0,13,1.0,4
order_003322,cust_003165,MG,canceled,2018-08-07 17:18:00,2018-08-12 17:18:00,2018-08-17 17:18:00,5.0,10,-5.0,1
order_003323,cust_003540,SP,delivered,2017-08-04 03:32:00,2017-08-14 03:32:00,2017-08-14 03:32:00,10.0,10,0.0,5
order_003324,cust_009225,PA,delivered,2017-06-30 04:38:00,2017-07-13 04:38:00,2017-07-19 04:38:00,13.0,19,-6.0,5
order_003325,cust_008779,RJ,delivered,2018-08-29 10:20:00,2018-09-14 10:20:00,2018-09-08 10:20:00,16.0,10,6.0,4
order_003326,cust_007425,PR,delivered,2018-06-20 22:20:00,2018-07-02 22:20:00,2018-07-03 22:20:00,12.0,13,-1.0,5
order_003327,cust_005752,SP,delivered,2018-06-26 10:41:00,2018-07-03 10:41:00,2018-07-06 10:41:00,7.0,10,-3.0,5
order_003328,cust_008448,SP,delivered,2017-05-09 23:38:00,2017-05-16 23:38:00,2017-05-19 23:38:00,7.0,10,-3.0,3
order_003329,cust_002774,RJ,delivered,2017-03-15 15:32:00,2017-03-19 15:32:00,2017-03-25 15:32:00,4.0,10,-6.0,4
order_003330,cust_000475,SP,delivered,2016-11-06 00:43:00,2016-11-10 00:43:00,2016-11-16 00:43:00,4.0,10,-6.0,5
order_003331,cust_005974,SP,delivered,2017-06-19 15:04:00,2017-07-06 15:04:00,2017-06-29 15:04:00,17.0,10,7.0,3
order_003332,cust_007504,SP,delivered,2018-05-31 13:17:00,2018-06-01 13:17:00,2018-06-10 13:17:00,1.0,10,-9.0,5
order_003333,cust_004583,SP,delivered,2017-06-22 08:33:00,2017-07-06 08:33:00,2017-07-02 08:33:00,14.0,10,4.0,4
order_003334,cust_007888,RJ,delivered,2018-05-05 11:24:00,2018-05-06 11:24:00,2018-05-15 11:24:00,1.0,10,-9.0,4
order_003335,cust_001513,SP,delivered,2017-07-02 09:33:00,2017-07-05 09:33:00,2017-07-12 09:33:00,3.0,10,-7.0,4
order_003336,cust_005581,SP,delivered,2017-10-29 14:03:00,2017-11-08 14:03:00,2017-11-08 14:03:00,10.0,10,0.0,5
order_003337,cust_005485,SP,delivered,2018-09-21 18:53:00,2018-09-25 18:53:00,2018-10-01 18:53:00,4.0,10,-6.0,5
order_003338,cust_003566,RJ,delivered,2017-06-26 03:24:00,2017-07-03 03:24:00,2017-07-06 03:24:00,7.0,10,-3.0,5
order_003339,cust_006360,MG,canceled,2017-10-14 08:12:00,2017-10-16 08:12:00,2017-10-24 08:12:00,2.0,10,-8.0,2
order_003340,cust_001348,SP,delivered,2017-08-15 09:45:00,2017-08-26 09:45:00,2017-08-25 09:45:00,11.0,10,1.0,5
order_003341,cust_002357,BA,delivered,2017-01-24 02:34:00,2017-01-27 02:34:00,2017-02-06 02:34:00,3.0,13,-10.0,4
order_003342,cust_005000,RS,delivered,2017-12-01 19:47:00,2017-12-13 19:47:00,2017-12-14 19:47:00,12.0,13,-1.0,4
order_003343,cust_005214,RJ,shipped,2017-10-16 08:13:00,2017-11-01 08:13:00,2017-10-26 08:13:00,16.0,10,6.0,4
order_003344,cust_005908,MG,delivered,2018-04-14 21:47:00,2018-05-01 21:47:00,2018-04-24 21:47:00,17.0,10,7.0,5
order_003345,cust_004608,RS,delivered,2018-06-25 08:23:00,2018-07-14 08:23:00,2018-07-08 08:23:00,19.0,13,6.0,4
order_003346,cust_002446,RJ,delivered,2017-12-25 22:36:00,2017-12-26 22:36:00,2018-01-04 22:36:00,1.0,10,-9.0,5
order_003347,cust_003077,SP,delivered,2016-11-10 12:14:00,2016-11-19 12:14:00,2016-11-20 12:14:00,9.0,10,-1.0,4
order_003348,cust_006055,SP,delivered,2018-02-25 03:13:00,2018-03-12 03:13:00,2018-03-07 03:13:00,15.0,10,5.0,4
order_003349,cust_008098,SP,delivered,2016-11-26 19:55:00,2016-12-07 19:55:00,2016-12-06 19:55:00,11.0,10,1.0,3
order_003350,cust_004755,DF,delivered,2018-02-23 19:38:00,2018-02-24 19:38:00,2018-03-08 19:38:00,1.0,13,-12.0,4
order_003351,cust_002001,MG,delivered,2018-04-08 03:26:00,2018-04-09 03:26:00,2018-04-18 03:26:00,1.0,10,-9.0,3
order_003352,cust_008110,BA,delivered,2017-05-12 16:25:00,2017-05-23 16:25:00,2017-05-25 16:25:00,11.0,13,-2.0,5
order_003353,cust_001789,SP,delivered,2018-06-26 08:03:00,2018-07-07 08:03:00,2018-07-06 08:03:00,11.0,10,1.0,4
order_003354,cust_007247,SP,delivered,2018-08-14 02:18:00,2018-08-25 02:18:00,2018-08-24 02:18:00,11.0,10,1.0,3
order_003355,cust_001600,RJ,delivered,2018-06-22 08:39:00,2018-06-29 08:39:00,2018-07-02 08:39:00,7.0,10,-3.0,4
order_003356,cust_002907,TO,delivered,2017-08-18 06:06:00,2017-08-31 06:06:00,2017-09-06 06:06:00,13.0,19,-6.0,5
order_003357,cust_006534,SC,delivered,2018-01-27 03:18:00,2018-01-30 03:18:00,2018-02-09 03:18:00,3.0,13,-10.0,5
order_003358,cust_006742,SP,delivered,2018-08-16 11:19:00,2018-08-24 11:19:00,2018-08-26 11:19:00,8.0,10,-2.0,5
order_003359,cust_004114,MG,delivered,2017-08-31 05:11:00,2017-09-22 05:11:00,2017-09-10 05:11:00,22.0,10,12.0,2
order_003360,cust_002270,MG,delivered,2018-06-26 19:03:00,2018-07-12 19:03:00,2018-07-06 19:03:00,16.0,10,6.0,4
order_003361,cust_009019,SP,delivered,2016-10-17 01:46:00,2016-10-27 01:46:00,2016-10-27 01:46:00,10.0,10,0.0,4
order_003362,cust_007986,SC,delivered,2016-10-07 22:05:00,2016-10-24 22:05:00,2016-10-20 22:05:00,17.0,13,4.0,4
order_003363,cust_007273,RJ,delivered,2018-05-23 17:52:00,2018-06-07 17:52:00,2018-06-02 17:52:00,15.0,10,5.0,3
order_003364,cust_001732,SP,delivered,2018-05-24 21:36:00,2018-06-06 21:36:00,2018-06-03 21:36:00,13.0,10,3.0,3
order_003365,cust_004294,AL,delivered,2018-06-08 03:42:00,2018-06-29 03:42:00,2018-06-27 03:42:00,21.0,19,2.0,3
order_003366,cust_004266,ES,delivered,2018-08-24 10:40:00,2018-09-07 10:40:00,2018-09-06 10:40:00,14.0,13,1.0,5
order_003367,cust_007071,PA,delivered,2017-02-08 02:10:00,2017-02-17 02:10:00,2017-02-27 02:10:00,9.0,19,-10.0,4
order_003368,cust_008598,SP,delivered,2017-06-14 01:08:00,2017-06-29 01:08:00,2017-06-24 01:08:00,15.0,10,5.0,3
order_003369,cust_001435,MT,shipped,2018-08-11 23:56:00,2018-09-03 23:56:00,2018-08-30 23:56:00,23.0,19,4.0,4
order_003370,cust_001774,SP,delivered,2017-04-21 09:31:00,2017-04-23 09:31:00,2017-05-01 09:31:00,2.0,10,-8.0,4
order_003371,cust_003601,SP,delivered,2018-04-06 10:34:00,2018-04-07 10:34:00,2018-04-16 10:34:00,1.0,10,-9.0,4
order_003372,cust_008677,MG,delivered,2017-12-19 16:10:00,2017-12-22 16:10:00,2017-12-29 16:10:00,3.0,10,-7.0,3
order_003373,cust_006996,SP,delivered,2016-12-20 16:50:00,2017-01-05 16:50:00,2016-12-30 16:50:00,16.0,10,6.0,3
order_003374,cust_000362,RS,delivered,2017-08-01 03:01:00,2017-08-08 03:01:00,2017-08-14 03:01:00,7.0,13,-6.0,3
order_003375,cust_008133,MS,delivered,2017-12-15 23:45:00,2017-12-28 23:45:00,2018-01-03 23:45:00,13.0,19,-6.0,4
order_003376,cust_006450,RS,delivered,2018-07-14 14:27:00,2018-07-28 14:27:00,2018-07-27 14:27:00,14.0,13,1.0,5
order_003377,cust_000211,RJ,delivered,2018-04-22 02:28:00,2018-04-27 02:28:00,2018-05-02 02:28:00,5.0,10,-5.0,5
order_003378,cust_004796,CE,delivered,2018-02-27 19:53:00,2018-03-10 19:53:00,2018-03-18 19:53:00,11.0,19,-8.0,3
order_003379,cust_008014,BA,delivered,2017-12-04 12:53:00,2017-12-05 12:53:00,2017-12-17 12:53:00,1.0,13,-12.0,4
order_003380,cust_007626,MG,delivered,2017-08-13 12:49:00,2017-08-29 12:49:00,2017-08-23 12:49:00,16.0,10,6.0,5
order_003381,cust_002661,GO,delivered,2017-02-10 21:51:00,2017-02-18 21:51:00,2017-02-23 21:51:00,8.0,13,-5.0,5
order_003382,cust_009107,MG,delivered,2017-11-04 20:30:00,2017-11-18 20:30:00,2017-11-14 20:30:00,14.0,10,4.0,5
order_003383,cust_001093,MG,unavailable,2016-11-08 06:54:00,2016-11-12 06:54:00,2016-11-18 06:54:00,4.0,10,-6.0,4
order_003384,cust_007744,RS,delivered,2017-05-25 15:47:00,2017-05-26 15:47:00,2017-06-07 15:47:00,1.0,13,-12.0,4
order_003385,cust_005053,SP,delivered,2017-11-12 21:25:00,2017-11-18 21:25:00,2017-11-22 21:25:00,6.0,10,-4.0,5
order_003386,cust_001551,SP,delivered,2017-11-07 05:37:00,2017-11-08 05:37:00,2017-11-17 05:37:00,1.0,10,-9.0,5
order_003387,cust_006203,SP,delivered,2016-11-19 03:34:00,2016-11-20 03:34:00,2016-11-29 03:34:00,1.0,10,-9.0,5
order_003388,cust_009478,PB,delivered,2018-01-30 00:02:00,2018-02-12 00:02:00,2018-02-18 00:02:00,13.0,19,-6.0,5
order_003389,cust_004155,AP,delivered,2017-12-28 18:08:00,2018-01-11 18:08:00,2018-01-16 18:08:00,14.0,19,-5.0,5
order_003390,cust_004617,RS,delivered,2016-12-15 13:18:00,2016-12-25 13:18:00,2016-12-28 13:18:00,10.0,13,-3.0,4
order_003391,cust_009209,SC,delivered,2018-08-31 23:55:00,2018-09-18 23:55:00,2018-09-13 23:55:00,18.0,13,5.0,2
order_003392,cust_001543,SP,delivered,2017-01-05 18:57:00,2017-01-09 18:57:00,2017-01-15 18:57:00,4.0,10,-6.0,4
order_003393,cust_001405,RN,delivered,2018-07-15 12:21:00,2018-07-21 12:21:00,2018-08-03 12:21:00,6.0,19,-13.0,4
order_003394,cust_002206,SP,delivered,2016-10-01 15:59:00,2016-10-18 15:59:00,2016-10-11 15:59:00,17.0,10,7.0,5
order_003395,cust_005721,MG,delivered,2018-07-30 07:23:00,2018-08-11 07:23:00,2018-08-09 07:23:00,12.0,10,2.0,4
order_003396,cust_001572,SP,delivered,2016-11-01 15:57:00,2016-11-02 15:57:00,2016-11-11 15:57:00,1.0,10,-9.0,4
order_003397,cust_002001,MG,delivered,2018-05-21 08:40:00,2018-06-01 08:40:00,2018-05-31 08:40:00,11.0,10,1.0,5
order_003398,cust_009091,MG,delivered,2017-10-03 23:54:00,2017-10-08 23:54:00,2017-10-13 23:54:00,5.0,10,-5.0,4
order_003399,cust_000337,MG,delivered,2018-05-10 02:06:00,2018-05-12 02:06:00,2018-05-20 02:06:00,2.0,10,-8.0,5
order_003400,cust_008175,SP,delivered,2017-11-02 19:49:00,2017-11-09 19:49:00,2017-11-12 19:49:00,7.0,10,-3.0,5
order_003401,cust_003305,SC,delivered,2016-12-09 23:01:00,2016-12-19 23:01:00,2016-12-22 23:01:00,10.0,13,-3.0,4
order_003402,cust_004857,PR,delivered,2018-05-27 00:11:00,2018-06-06 00:11:00,2018-06-09 00:11:00,10.0,13,-3.0,5
order_003403,cust_007791,SP,canceled,2016-12-09 15:11:00,2016-12-15 15:11:00,2016-12-19 15:11:00,6.0,10,-4.0,2
order_003404,cust_004320,RJ,shipped,2018-08-20 20:09:00,2018-08-21 20:09:00,2018-08-30 20:09:00,1.0,10,-9.0,5
order_003405,cust_004962,RS,delivered,2016-11-23 08:52:00,2016-12-03 08:52:00,2016-12-06 08:52:00,10.0,13,-3.0,5
order_003406,cust_008593,SP,delivered,2017-11-27 17:57:00,2017-11-29 17:57:00,2017-12-07 17:57:00,2.0,10,-8.0,4
order_003407,cust_003247,MG,delivered,2018-05-01 03:39:00,2018-05-02 03:39:00,2018-05-11 03:39:00,1.0,10,-9.0,4
order_003408,cust_003856,SP,delivered,2017-10-27 22:20:00,2017-10-30 22:20:00,2017-11-06 22:20:00,3.0,10,-7.0,5
order_003409,cust_005292,MT,delivered,2017-05-31 03:29:00,2017-06-10 03:29:00,2017-06-19 03:29:00,10.0,19,-9.0,4
order_003410,cust_004015,RO,delivered,2018-05-22 15:20:00,2018-06-02 15:20:00,2018-06-10 15:20:00,11.0,19,-8.0,5
order_003411,cust_002398,SP,delivered,2018-06-06 22:20:00,2018-06-08 22:20:00,2018-06-16 22:20:00,2.0,10,-8.0,3
order_003412,cust_008283,SP,delivered,2018-08-21 07:38:00,2018-08-22 07:38:00,2018-08-31 07:38:00,1.0,10,-9.0,3
order_003413,cust_005222,RJ,delivered,2017-10-14 22:56:00,2017-10-22 22:56:00,2017-10-24 22:56:00,8.0,10,-2.0,3
order_003414,cust_003086,PR,delivered,2017-12-08 23:12:00,2017-12-15 23:12:00,2017-12-21 23:12:00,7.0,13,-6.0,4
order_003415,cust_001312,SP,delivered,2017-10-04 07:21:00,2017-10-11 07:21:00,2017-10-14 07:21:00,7.0,10,-3.0,4
order_003416,cust_009090,MS,delivered,2017-07-07 06:23:00,2017-07-24 06:23:00,2017-07-26 06:23:00,17.0,19,-2.0,4
order_003417,cust_003172,MA,delivered,2018-05-18 04:57:00,2018-06-04 04:57:00,2018-06-06 04:57:00,17.0,19,-2.0,5
order_003418,cust_005932,BA,delivered,2017-09-16 17:54:00,2017-09-28 17:54:00,2017-09-29 17:54:00,12.0,13,-1.0,4
order_003419,cust_001912,MG,delivered,2017-11-10 18:09:00,2017-11-17 18:09:00,2017-11-20 18:09:00,7.0,10,-3.0,4
order_003420,cust_008440,RN,delivered,2017-11-02 10:39:00,2017-11-19 10:39:00,2017-11-21 10:39:00,17.0,19,-2.0,4
order_003421,cust_009094,SP,delivered,2018-04-25 05:10:00,2018-04-26 05:10:00,2018-05-05 05:10:00,1.0,10,-9.0,5
order_003422,cust_005090,AL,delivered,2018-08-18 15:29:00,2018-09-03 15:29:00,2018-09-06 15:29:00,16.0,19,-3.0,5
order_003423,cust_004263,SP,delivered,2018-03-28 03:01:00,2018-04-03 03:01:00,2018-04-07 03:01:00,6.0,10,-4.0,5
order_003424,cust_006569,BA,delivered,2017-11-25 12:38:00,2017-12-03 12:38:00,2017-12-08 12:38:00,8.0,13,-5.0,4
order_003425,cust_005628,MG,delivered,2018-06-03 16:22:00,2018-06-10 16:22:00,2018-06-13 16:22:00,7.0,10,-3.0,4
order_003426,cust_001197,RS,delivered,2018-03-12 12:09:00,2018-03-14 12:09:00,2018-03-25 12:09:00,2.0,13,-11.0,4
order_003427,cust_004503,MG,delivered,2016-11-30 12:41:00,2016-12-05 12:41:00,2016-12-10 12:41:00,5.0,10,-5.0,5
order_003428,cust_008692,RS,delivered,2016-12-31 06:41:00,2017-01-10 06:41:00,2017-01-13 06:41:00,10.0,13,-3.0,4
order_003429,cust_009353,ES,unavailable,2016-11-14 15:02:00,2016-12-02 15:02:00,2016-11-27 15:02:00,18.0,13,5.0,3
order_003430,cust_008290,RJ,delivered,2017-11-20 03:59:00,2017-11-27 03:59:00,2017-11-30 03:59:00,7.0,10,-3.0,5
order_003431,cust_003128,BA,delivered,2018-06-29 03:35:00,2018-07-04 03:35:00,2018-07-12 03:35:00,5.0,13,-8.0,4
order_003432,cust_002294,AM,delivered,2017-08-25 15:40:00,2017-08-29 15:40:00,2017-09-13 15:40:00,4.0,19,-15.0,5
order_003433,cust_008657,PR,delivered,2017-10-20 05:41:00,2017-10-29 05:41:00,2017-11-02 05:41:00,9.0,13,-4.0,4
order_003434,cust_003914,SP,delivered,2018-08-14 03:22:00,2018-08-23 03:22:00,2018-08-24 03:22:00,9.0,10,-1.0,4
order_003435,cust_008298,ES,delivered,2018-07-05 11:41:00,2018-07-14 11:41:00,2018-07-18 11:41:00,9.0,13,-4.0,3
order_003436,cust_006988,SP,delivered,2018-03-27 11:59:00,2018-04-08 11:59:00,2018-04-06 11:59:00,12.0,10,2.0,4
order_003437,cust_003897,SP,delivered,2017-07-16 18:28:00,2017-07-17 18:28:00,2017-07-26 18:28:00,1.0,10,-9.0,4
order_003438,cust_003131,SP,delivered,2017-02-06 18:21:00,2017-02-07 18:21:00,2017-02-16 18:21:00,1.0,10,-9.0,5
order_003439,cust_009141,RS,delivered,2016-10-28 23:32:00,2016-11-19 23:32:00,2016-11-10 23:32:00,22.0,13,9.0,4
order_003440,cust_003798,DF,delivered,2017-01-20 03:44:00,2017-01-30 03:44:00,2017-02-02 03:44:00,10.0,13,-3.0,5
order_003441,cust_005237,MG,unavailable,2017-08-07 07:53:00,2017-08-11 07:53:00,2017-08-17 07:53:00,4.0,10,-6.0,5
order_003442,cust_004724,SP,delivered,2017-12-28 13:15:00,2018-01-02 13:15:00,2018-01-07 13:15:00,5.0,10,-5.0,5
order_003443,cust_006535,PR,delivered,2016-12-03 01:07:00,2016-12-09 01:07:00,2016-12-16 01:07:00,6.0,13,-7.0,4
order_003444,cust_003317,SC,delivered,2017-03-07 12:29:00,2017-03-22 12:29:00,2017-03-20 12:29:00,15.0,13,2.0,4
order_003445,cust_004044,ES,delivered,2017-04-25 00:11:00,2017-04-30 00:11:00,2017-05-08 00:11:00,5.0,13,-8.0,5
order_003446,cust_004428,SP,delivered,2018-03-06 16:06:00,2018-03-11 16:06:00,2018-03-16 16:06:00,5.0,10,-5.0,5
order_003447,cust_002221,SP,delivered,2018-02-22 15:13:00,2018-02-23 15:13:00,2018-03-04 15:13:00,1.0,10,-9.0,5
order_003448,cust_004267,MG,delivered,2017-12-28 09:34:00,2017-12-29 09:34:00,2018-01-07 09:34:00,1.0,10,-9.0,5
order_003449,cust_000177,CE,delivered,2017-07-01 11:39:00,2017-07-14 11:39:00,2017-07-20 11:39:00,13.0,19,-6.0,4
order_003450,cust_006819,RN,delivered,2017-10-10 15:56:00,2017-10-25 15:56:00,2017-10-29 15:56:00,15.0,19,-4.0,5
order_003451,cust_004904,SP,delivered,2016-12-31 23:00:00,2017-01-06 23:00:00,2017-01-10 23:00:00,6.0,10,-4.0,5
order_003452,cust_004718,SP,delivered,2017-06-09 16:37:00,2017-06-25 16:37:00,2017-06-19 16:37:00,16.0,10,6.0,3
order_003453,cust_004371,MG,processing,2018-08-07 00:23:00,2018-08-15 00:23:00,2018-08-17 00:23:00,8.0,10,-2.0,5
order_003454,cust_007237,SP,delivered,2018-09-19 14:44:00,2018-09-29 14:44:00,2018-09-29 14:44:00,10.0,10,0.0,4
order_003455,cust_002984,MG,delivered,2018-03-16 05:20:00,2018-04-04 05:20:00,2018-03-26 05:20:00,19.0,10,9.0,2
order_003456,cust_005636,RS,delivered,2018-08-17 12:53:00,2018-09-01 12:53:00,2018-08-30 12:53:00,15.0,13,2.0,5
order_003457,cust_003256,GO,delivered,2018-03-13 03:32:00,2018-03-17 03:32:00,2018-03-26 03:32:00,4.0,13,-9.0,4
order_003458,cust_004473,BA,delivered,2016-11-11 22:09:00,2016-11-15 22:09:00,2016-11-24 22:09:00,4.0,13,-9.0,4
order_003459,cust_005366,RJ,delivered,2018-09-28 03:12:00,2018-09-29 03:12:00,2018-10-08 03:12:00,1.0,10,-9.0,5
order_003460,cust_007179,MA,delivered,2017-01-05 03:47:00,2017-01-28 03:47:00,2017-01-24 03:47:00,23.0,19,4.0,3
order_003461,cust_001432,ES,delivered,2018-04-07 08:30:00,2018-05-02 08:30:00,2018-04-20 08:30:00,25.0,13,12.0,3
order_003462,cust_000417,DF,delivered,2017-07-03 03:57:00,2017-07-16 03:57:00,2017-07-16 03:57:00,13.0,13,0.0,4
order_003463,cust_006474,RN,delivered,2017-10-26 19:07:00,2017-11-09 19:07:00,2017-11-14 19:07:00,14.0,19,-5.0,4
order_003464,cust_000982,ES,delivered,2018-03-15 03:08:00,2018-04-04 03:08:00,2018-03-28 03:08:00,20.0,13,7.0,5
order_003465,cust_006423,SP,delivered,2017-11-13 10:23:00,2017-11-27 10:23:00,2017-11-23 10:23:00,14.0,10,4.0,4
order_003466,cust_006203,SP,delivered,2017-07-01 04:40:00,2017-07-02 04:40:00,2017-07-11 04:40:00,1.0,10,-9.0,5
order_003467,cust_002928,SP,delivered,2017-09-11 07:29:00,2017-09-18 07:29:00,2017-09-21 07:29:00,7.0,10,-3.0,5
order_003468,cust_009425,SP,delivered,2017-09-17 03:51:00,2017-09-25 03:51:00,2017-09-27 03:51:00,8.0,10,-2.0,4
order_003469,cust_003067,SP,delivered,2018-09-09 00:19:00,2018-09-14 00:19:00,2018-09-19 00:19:00,5.0,10,-5.0,4
order_003470,cust_000830,SP,delivered,2018-06-14 12:23:00,2018-06-18 12:23:00,2018-06-24 12:23:00,4.0,10,-6.0,4
order_003471,cust_007632,SP,delivered,2017-11-21 04:31:00,2017-12-03 04:31:00,2017-12-01 04:31:00,12.0,10,2.0,4
order_003472,cust_000946,PR,delivered,2017-05-14 21:51:00,2017-06-02 21:51:00,2017-05-27 21:51:00,19.0,13,6.0,3
order_003473,cust_002860,SP,delivered,2018-06-21 20:41:00,2018-07-05 20:41:00,2018-07-01 20:41:00,14.0,10,4.0,3
order_003474,cust_007105,RJ,delivered,2017-03-30 15:07:00,2017-04-11 15:07:00,2017-04-09 15:07:00,12.0,10,2.0,5
order_003475,cust_005375,SP,delivered,2017-05-24 11:31:00,2017-06-11 11:31:00,2017-06-03 11:31:00,18.0,10,8.0,4
order_003476,cust_007790,SP,delivered,2017-10-06 02:25:00,2017-10-10 02:25:00,2017-10-16 02:25:00,4.0,10,-6.0,5
