order_id,product_id,product_category,seller_id,price,freight_value
order_003775,prod_00057,auto,seller_0191,388.83,44.2
order_003775,prod_01199,sports_leisure,seller_0229,393.93,87.36
order_003776,prod_00476,electronics,seller_0189,129.51,12.13
order_003777,prod_00422,bed_bath_table,seller_0016,104.54,23.44
order_003778,prod_00097,fashion_bags_accessories,seller_0027,126.53,14.06
order_003778,prod_00018,bed_bath_table,seller_0247,122.01,29.83
order_003779,prod_00531,computers_accessories,seller_0240,121.76,23.76
order_003779,prod_01074,perfumery,seller_0287,229.26,38.92
order_003780,prod_01154,bed_bath_table,seller_0145,217.55,48.56
order_003781,prod_01002,baby,seller_0130,73.46,9.23
order_003782,prod_01137,watches_gifts,seller_0203,42.25,7.0
order_003783,prod_00603,auto,seller_0247,112.41,15.93
order_003784,prod_00290,bed_bath_table,seller_0251,109.59,7.0
order_003785,prod_00580,pet_shop,seller_0263,184.39,22.71
order_003786,prod_00191,perfumery,seller_0395,366.97,52.36
order_003786,prod_00963,sports_leisure,seller_0217,210.61,49.71
order_003787,prod_00538,housewares,seller_0396,138.48,17.93
order_003788,prod_01043,sports_leisure,seller_0107,202.31,36.71
order_003789,prod_00575,furniture_decor,seller_0066,83.62,7.15
order_003790,prod_00706,auto,seller_0175,86.42,15.73
order_003790,prod_00032,auto,seller_0271,264.2,39.18
order_003790,prod_00597,telephony,seller_0164,259.86,17.05
order_003791,prod_00604,bed_bath_table,seller_0261,159.93,18.97
order_003792,prod_00320,perfumery,seller_0287,370.42,65.25
order_003793,prod_00444,housewares,seller_0246,71.73,8.23
order_003794,prod_00144,sports_leisure,seller_0368,162.74,25.25
order_003795,prod_00692,bed_bath_table,seller_0161,81.25,17.64
order_003796,prod_01071,telephony,seller_0184,118.22,7.01
order_003796,prod_00054,furniture_decor,seller_0053,113.04,18.67
order_003796,prod_00830,watches_gifts,seller_0277,41.7,9.71
order_003797,prod_00949,housewares,seller_0007,46.14,7.0
order_003798,prod_00261,computers_accessories,seller_0101,99.86,18.18
order_003799,prod_00978,sports_leisure,seller_0103,332.03,17.79
order_003800,prod_00021,furniture_decor,seller_0110,237.97,13.16
order_003801,prod_00583,furniture_decor,seller_0065,137.46,11.78
order_003802,prod_00076,housewares,seller_0040,93.23,8.71
order_003802,prod_00118,computers_accessories,seller_0142,95.22,7.0
order_003802,prod_00360,computers_accessories,seller_0187,119.39,11.23
order_003803,prod_01153,health_beauty,seller_0177,412.03,65.61
order_003804,prod_00695,toys,seller_0053,32.7,7.0
order_003805,prod_00483,telephony,seller_0033,485.96,37.0
order_003806,prod_00789,furniture_decor,seller_0292,172.5,19.71
order_003807,prod_01125,bed_bath_table,seller_0126,70.17,7.0
order_003808,prod_00316,baby,seller_0328,115.86,23.7
order_003809,prod_01055,electronics,seller_0340,65.25,9.48
order_003810,prod_00851,electronics,seller_0157,90.78,10.11
order_003810,prod_00720,watches_gifts,seller_0040,36.68,7.0
order_003811,prod_01015,computers_accessories,seller_0256,94.52,7.19
order_003812,prod_00469,cool_stuff,seller_0397,314.64,21.47
order_003813,prod_00571,health_beauty,seller_0017,290.63,56.06
order_003814,prod_00416,housewares,seller_0005,62.55,14.37
order_003814,prod_00462,furniture_decor,seller_0282,290.93,22.09
order_003815,prod_00200,toys,seller_0193,40.57,10.13
order_003815,prod_00577,auto,seller_0164,155.6,31.82
order_003816,prod_01026,stationery,seller_0276,57.55,12.29
order_003816,prod_00160,housewares,seller_0370,80.7,9.69
order_003816,prod_01144,watches_gifts,seller_0181,78.72,7.0
order_003817,prod_00561,watches_gifts,seller_0248,41.7,7.0
order_003817,prod_00268,housewares,seller_0168,131.48,30.42
order_003818,prod_01076,watches_gifts,seller_0163,43.52,8.32
order_003818,prod_00094,office_furniture,seller_0244,242.03,30.86
order_003819,prod_00918,computers_accessories,seller_0223,71.07,7.0
order_003820,prod_00253,computers_accessories,seller_0066,133.46,15.97
order_003821,prod_00948,cool_stuff,seller_0290,422.1,21.97
order_003822,prod_00349,health_beauty,seller_0124,355.83,33.7
order_003823,prod_00408,perfumery,seller_0105,326.52,52.34
order_003824,prod_00900,health_beauty,seller_0357,341.07,36.91
order_003824,prod_00833,cool_stuff,seller_0317,467.0,28.18
order_003825,prod_00594,bed_bath_table,seller_0003,214.4,33.67
order_003826,prod_01116,computers_accessories,seller_0132,85.17,10.04
order_003826,prod_01065,furniture_decor,seller_0286,357.38,86.77
order_003827,prod_00871,watches_gifts,seller_0293,80.28,18.9
order_003828,prod_00339,health_beauty,seller_0297,402.92,78.08
order_003829,prod_00164,watches_gifts,seller_0103,58.05,7.72
order_003830,prod_00734,fashion_bags_accessories,seller_0212,127.65,7.0
order_003830,prod_00507,electronics,seller_0102,139.29,24.35
order_003831,prod_01007,bed_bath_table,seller_0295,229.23,17.7
order_003832,prod_00239,watches_gifts,seller_0337,82.58,14.28
order_003833,prod_00937,furniture_decor,seller_0182,366.44,45.38
order_003834,prod_00945,furniture_decor,seller_0365,192.69,47.08
order_003835,prod_00352,sports_leisure,seller_0283,193.02,13.24
order_003835,prod_00463,electronics,seller_0151,84.62,9.33
order_003835,prod_01187,watches_gifts,seller_0362,49.61,7.0
order_003836,prod_00789,furniture_decor,seller_0350,132.54,23.44
order_003837,prod_01115,stationery,seller_0144,67.64,8.34
order_003838,prod_00909,perfumery,seller_0134,264.29,53.28
order_003839,prod_00532,electronics,seller_0027,156.09,12.56
order_003840,prod_00673,baby,seller_0222,85.56,7.0
order_003841,prod_00179,cool_stuff,seller_0214,214.06,10.95
order_003842,prod_00990,health_beauty,seller_0087,508.08,100.38
order_003842,prod_00416,housewares,seller_0073,69.17,8.37
order_003843,prod_00737,housewares,seller_0107,77.81,15.53
order_003844,prod_01153,health_beauty,seller_0066,356.52,24.87
order_003845,prod_00922,perfumery,seller_0207,365.92,25.19
order_003846,prod_00258,computers_accessories,seller_0087,74.69,14.9
order_003847,prod_00003,garden_tools,seller_0218,266.85,65.25
order_003848,prod_00324,bed_bath_table,seller_0179,127.24,12.47
order_003849,prod_00083,bed_bath_table,seller_0293,185.22,15.37
order_003850,prod_00023,housewares,seller_0369,60.97,14.92
order_003851,prod_00398,bed_bath_table,seller_0061,166.9,16.24
order_003851,prod_00040,perfumery,seller_0290,115.61,27.67
order_003852,prod_00437,toys,seller_0143,23.48,7.0
order_003853,prod_00274,housewares,seller_0327,121.46,24.3
order_003854,prod_00580,pet_shop,seller_0091,183.58,17.98
order_003855,prod_00330,telephony,seller_0023,97.02,19.32
order_003856,prod_00167,sports_leisure,seller_0193,208.95,46.62
order_003857,prod_00509,garden_tools,seller_0304,251.4,59.98
order_003858,prod_00113,garden_tools,seller_0127,151.48,30.38
order_003859,prod_00196,health_beauty,seller_0297,156.81,15.24
order_003860,prod_00155,watches_gifts,seller_0205,36.03,7.0
order_003861,prod_00930,auto,seller_0291,267.04,36.77
order_003862,prod_00676,auto,seller_0176,346.59,30.66
order_003863,prod_00063,health_beauty,seller_0343,517.59,83.79
order_003864,prod_00784,sports_leisure,seller_0297,218.29,52.03
order_003865,prod_00591,bed_bath_table,seller_0345,115.35,9.95
order_003866,prod_00454,computers_accessories,seller_0158,109.39,25.47
order_003867,prod_00942,pet_shop,seller_0081,230.09,56.89
order_003868,prod_00363,fashion_bags_accessories,seller_0186,119.66,25.7
order_003869,prod_00747,computers_accessories,seller_0034,122.59,25.06
order_003870,prod_00589,health_beauty,seller_0202,191.04,23.78
order_003870,prod_00617,telephony,seller_0068,196.75,38.4
order_003870,prod_00073,computers_accessories,seller_0276,46.24,9.97
order_003871,prod_00098,auto,seller_0032,212.79,37.28
order_003872,prod_00425,sports_leisure,seller_0284,298.28,43.61
order_003872,prod_00420,fashion_bags_accessories,seller_0378,112.85,13.48
order_003872,prod_00593,housewares,seller_0375,143.68,32.81
order_003873,prod_00139,cool_stuff,seller_0033,423.7,59.62
order_003874,prod_00387,bed_bath_table,seller_0333,143.84,23.45
order_003875,prod_00748,furniture_decor,seller_0249,130.91,7.39
order_003876,prod_00122,furniture_decor,seller_0388,346.74,19.57
order_003876,prod_00195,housewares,seller_0097,44.09,7.0
order_003877,prod_00072,auto,seller_0061,359.35,23.82
order_003877,prod_00589,health_beauty,seller_0245,155.87,35.75
order_003878,prod_00020,health_beauty,seller_0226,237.66,55.31
order_003879,prod_00166,sports_leisure,seller_0002,165.42,10.04
order_003880,prod_00152,computers_accessories,seller_0019,87.44,18.11
order_003881,prod_00611,sports_leisure,seller_0150,121.8,27.36
order_003882,prod_01156,baby,seller_0152,146.82,27.13
order_003883,prod_00816,sports_leisure,seller_0086,359.85,19.84
order_003884,prod_00831,garden_tools,seller_0298,311.15,66.59
order_003885,prod_00311,electronics,seller_0242,40.56,7.0
order_003885,prod_00331,pet_shop,seller_0000,102.1,7.0
order_003886,prod_00606,housewares,seller_0352,73.54,10.81
order_003887,prod_01188,garden_tools,seller_0354,196.54,46.41
order_003887,prod_01179,furniture_decor,seller_0098,119.79,13.26
order_003888,prod_00619,watches_gifts,seller_0135,53.86,7.0
order_003889,prod_00789,furniture_decor,seller_0331,175.45,28.93
order_003890,prod_00066,health_beauty,seller_0193,137.68,28.58
order_003890,prod_00155,watches_gifts,seller_0397,42.43,7.0
order_003890,prod_01163,auto,seller_0360,108.38,24.92
order_003891,prod_00797,sports_leisure,seller_0043,110.36,19.98
order_003892,prod_00060,sports_leisure,seller_0152,432.25,94.33
order_003893,prod_01011,toys,seller_0178,25.77,7.0
order_003894,prod_01008,electronics,seller_0297,55.8,11.98
order_003895,prod_00396,health_beauty,seller_0132,552.72,51.55
order_003895,prod_01021,telephony,seller_0153,328.92,51.47
order_003895,prod_01169,sports_leisure,seller_0282,255.86,37.03
order_003896,prod_00044,furniture_decor,seller_0307,191.55,15.48
order_003897,prod_00122,furniture_decor,seller_0137,325.58,61.01
order_003898,prod_00126,toys,seller_0262,48.41,10.11
order_003898,prod_00568,toys,seller_0319,37.67,7.0
order_003898,prod_00842,stationery,seller_0135,131.64,15.31
order_003899,prod_00658,telephony,seller_0254,186.84,23.95
order_003899,prod_00430,housewares,seller_0223,48.0,11.54
order_003899,prod_00518,watches_gifts,seller_0326,43.68,10.3
order_003900,prod_00287,telephony,seller_0192,469.97,100.53
order_003901,prod_00719,sports_leisure,seller_0269,292.25,64.06
order_003901,prod_00674,sports_leisure,seller_0353,378.58,48.47
order_003902,prod_00476,electronics,seller_0012,117.18,25.64
order_003903,prod_00758,furniture_decor,seller_0167,144.63,27.44
order_003904,prod_00737,housewares,seller_0095,72.52,14.06
order_003905,prod_00225,garden_tools,seller_0172,231.23,16.05
order_003906,prod_00431,garden_tools,seller_0336,308.99,63.84
order_003907,prod_01079,housewares,seller_0010,66.85,7.75
order_003908,prod_00629,computers_accessories,seller_0128,127.73,11.84
order_003908,prod_00247,toys,seller_0315,54.67,7.0
order_003908,prod_00069,toys,seller_0357,34.66,7.0
order_003909,prod_00077,furniture_decor,seller_0008,196.47,22.65
order_003909,prod_01019,housewares,seller_0042,63.01,13.88
order_003910,prod_00964,bed_bath_table,seller_0196,272.37,16.06
order_003911,prod_00512,baby,seller_0154,54.13,7.0
order_003911,prod_00013,perfumery,seller_0390,329.73,54.1
order_003911,prod_00248,office_furniture,seller_0051,208.78,51.34
order_003912,prod_00994,telephony,seller_0332,205.15,27.5
order_003913,prod_00986,computers_accessories,seller_0177,96.88,13.93
order_003914,prod_00899,watches_gifts,seller_0288,32.88,7.0
order_003915,prod_00435,furniture_decor,seller_0026,246.87,30.45
order_003915,prod_00585,sports_leisure,seller_0356,124.78,25.73
order_003915,prod_00042,garden_tools,seller_0128,278.25,53.48
order_003916,prod_00110,health_beauty,seller_0242,213.21,43.95
order_003917,prod_00441,watches_gifts,seller_0007,46.2,11.26
order_003918,prod_00704,bed_bath_table,seller_0131,231.8,50.25
order_003919,prod_00457,cool_stuff,seller_0081,562.57,89.19
order_003920,prod_00243,stationery,seller_0084,112.29,7.0
order_003920,prod_00650,housewares,seller_0202,102.75,24.72
order_003921,prod_00932,perfumery,seller_0234,147.2,24.14
order_003922,prod_00150,computers_accessories,seller_0398,45.56,7.78
order_003922,prod_00152,computers_accessories,seller_0038,92.75,7.01
order_003922,prod_00717,furniture_decor,seller_0020,353.84,45.09
order_003923,prod_00714,cool_stuff,seller_0260,409.98,94.16
order_003924,prod_01120,watches_gifts,seller_0133,25.09,7.0
order_003925,prod_00662,computers_accessories,seller_0022,61.33,7.0
order_003926,prod_00876,housewares,seller_0281,92.41,11.51
order_003927,prod_00408,perfumery,seller_0118,273.49,63.71
order_003928,prod_00254,cool_stuff,seller_0111,530.89,109.64
order_003929,prod_01126,electronics,seller_0106,129.91,12.25
order_003930,prod_00983,furniture_decor,seller_0223,210.02,35.19
order_003931,prod_00344,garden_tools,seller_0251,80.69,10.51
order_003932,prod_00040,perfumery,seller_0183,117.46,20.85
order_003933,prod_00996,telephony,seller_0283,151.82,17.82
order_003934,prod_00857,housewares,seller_0268,63.21,12.22
order_003935,prod_00400,sports_leisure,seller_0393,409.62,96.12
order_003936,prod_00546,garden_tools,seller_0004,223.52,33.35
order_003936,prod_00309,garden_tools,seller_0168,82.06,10.67
order_003937,prod_00852,housewares,seller_0340,40.5,7.0
order_003937,prod_00302,garden_tools,seller_0019,383.28,41.47
order_003937,prod_01016,furniture_decor,seller_0041,262.82,55.28
order_003938,prod_00969,furniture_decor,seller_0089,311.77,22.64
order_003938,prod_00009,stationery,seller_0267,173.94,12.57
order_003939,prod_00906,furniture_decor,seller_0079,287.53,52.5
order_003940,prod_00567,computers_accessories,seller_0235,70.99,13.75
order_003941,prod_00599,toys,seller_0247,61.25,7.0
order_003942,prod_00214,auto,seller_0032,227.71,21.8
order_003942,prod_00914,electronics,seller_0382,57.99,8.12
order_003943,prod_00620,bed_bath_table,seller_0320,163.3,30.35
order_003943,prod_00036,bed_bath_table,seller_0129,101.5,19.83
order_003944,prod_00767,bed_bath_table,seller_0176,117.55,14.42
order_003945,prod_00505,health_beauty,seller_0251,300.6,29.38
order_003946,prod_00409,electronics,seller_0129,131.85,17.75
order_003946,prod_01011,toys,seller_0103,22.16,7.0
order_003947,prod_00839,telephony,seller_0332,424.35,96.86
order_003948,prod_00204,health_beauty,seller_0242,470.13,76.3
order_003948,prod_00675,fashion_bags_accessories,seller_0393,61.8,7.0
order_003948,prod_01045,auto,seller_0040,261.75,20.92
order_003949,prod_00769,health_beauty,seller_0068,243.16,24.2
order_003950,prod_00763,cool_stuff,seller_0377,378.09,54.91
order_003951,prod_00842,stationery,seller_0393,201.36,44.45
order_003951,prod_00315,bed_bath_table,seller_0097,284.22,26.72
order_003951,prod_00255,computers_accessories,seller_0297,72.2,16.56
order_003952,prod_00583,furniture_decor,seller_0373,118.89,7.0
order_003953,prod_00471,furniture_decor,seller_0008,154.82,31.34
order_003954,prod_00242,pet_shop,seller_0179,209.98,15.6
order_003955,prod_00574,cool_stuff,seller_0313,171.81,32.9
order_003956,prod_00049,cool_stuff,seller_0252,410.82,40.1
order_003957,prod_01173,health_beauty,seller_0123,417.16,101.77
order_003958,prod_00368,health_beauty,seller_0255,278.96,42.43
order_003958,prod_00529,office_furniture,seller_0074,305.03,31.48
order_003959,prod_01064,housewares,seller_0269,105.57,10.71
order_003960,prod_00379,bed_bath_table,seller_0102,224.63,43.42
order_003961,prod_01178,auto,seller_0179,348.91,78.12
order_003962,prod_00360,computers_accessories,seller_0323,81.6,18.49
order_003962,prod_01139,watches_gifts,seller_0036,65.55,7.0
order_003962,prod_00019,watches_gifts,seller_0061,40.01,7.51
order_003963,prod_00071,health_beauty,seller_0089,269.76,60.1
order_003963,prod_00199,auto,seller_0231,186.32,37.19
order_003964,prod_00017,toys,seller_0146,42.81,7.0
order_003965,prod_00140,watches_gifts,seller_0182,92.52,11.58
order_003966,prod_00533,computers_accessories,seller_0042,118.32,28.22
order_003966,prod_00290,bed_bath_table,seller_0096,173.97,31.45
order_003966,prod_00819,perfumery,seller_0303,381.95,92.52
order_003967,prod_00883,health_beauty,seller_0283,470.28,89.66
order_003968,prod_00846,cool_stuff,seller_0150,147.72,27.81
order_003968,prod_00420,fashion_bags_accessories,seller_0181,132.56,7.02
order_003969,prod_00565,telephony,seller_0211,182.32,21.67
order_003969,prod_00596,bed_bath_table,seller_0385,156.34,14.78
order_003969,prod_00518,watches_gifts,seller_0344,43.94,9.03
order_003970,prod_00722,housewares,seller_0226,68.6,11.98
order_003971,prod_00569,sports_leisure,seller_0103,328.62,62.5
order_003972,prod_00938,bed_bath_table,seller_0066,171.89,32.45
order_003973,prod_00616,health_beauty,seller_0235,234.73,32.49
order_003974,prod_00079,computers_accessories,seller_0249,33.79,7.6
order_003975,prod_00150,computers_accessories,seller_0370,36.76,7.0
order_003976,prod_00421,bed_bath_table,seller_0371,252.35,45.28
order_003976,prod_00110,health_beauty,seller_0205,248.13,15.51
order_003977,prod_00950,watches_gifts,seller_0031,36.12,8.21
order_003978,prod_00395,fashion_bags_accessories,seller_0096,160.47,29.6
order_003979,prod_00090,garden_tools,seller_0005,298.57,68.31
order_003979,prod_00007,bed_bath_table,seller_0246,153.2,26.46
order_003980,prod_00972,sports_leisure,seller_0243,285.11,21.82
order_003981,prod_00751,computers_accessories,seller_0054,53.21,7.72
